label:vclamp[0].i
80001
-0.0125	0
0.0125	-0.000252983
0.0375	-0.000369427
0.0625	-0.00046541
0.0875	-0.000546602
0.1125	-0.000615337
0.1375	-0.000673528
0.1625	-0.000722793
0.1875	-0.000764501
0.2125	-0.000799812
0.2375	-0.000829705
0.2625	-0.000855013
0.2875	-0.000876439
0.3125	-0.000894578
0.3375	-0.000909935
0.3625	-0.000922935
0.3875	-0.000933941
0.4125	-0.000943259
0.4375	-0.000951147
0.4625	-0.000957825
0.4875	-0.000963478
0.5125	-0.000968264
0.5375	-0.000972315
0.5625	-0.000975745
0.5875	-0.000978649
0.6125	-0.000981107
0.6375	-0.000983187
0.6625	-0.000984948
0.6875	-0.000986439
0.7125	-0.000987701
0.7375	-0.000988769
0.7625	-0.000989673
0.7875	-0.000990439
0.8125	-0.000991086
0.8375	-0.000991634
0.8625	-0.000992098
0.8875	-0.00099249
0.9125	-0.000992822
0.9375	-0.000993103
0.9625	-0.000993341
0.9875	-0.000993542
1.0125	-0.000993712
1.0375	-0.000993856
1.0625	-0.000993977
1.0875	-0.00099408
1.1125	-0.000994167
1.1375	-0.00099424
1.1625	-0.000994302
1.1875	-0.000994354
1.2125	-0.000994399
1.2375	-0.000994436
1.2625	-0.000994467
1.2875	-0.000994493
1.3125	-0.000994516
1.3375	-0.000994534
1.3625	-0.00099455
1.3875	-0.000994563
1.4125	-0.000994574
1.4375	-0.000994583
1.4625	-0.000994591
1.4875	-0.000994597
1.5125	-0.000994603
1.5375	-0.000994607
1.5625	-0.000994611
1.5875	-0.000994614
1.6125	-0.000994616
1.6375	-0.000994618
1.6625	-0.000994619
1.6875	-0.00099462
1.7125	-0.000994621
1.7375	-0.000994622
1.7625	-0.000994622
1.7875	-0.000994623
1.8125	-0.000994623
1.8375	-0.000994623
1.8625	-0.000994623
1.8875	-0.000994623
1.9125	-0.000994623
1.9375	-0.000994622
1.9625	-0.000994622
1.9875	-0.000994622
2.0125	-0.000994621
2.0375	-0.000994621
2.0625	-0.000994621
2.0875	-0.00099462
2.1125	-0.00099462
2.1375	-0.000994619
2.1625	-0.000994619
2.1875	-0.000994619
2.2125	-0.000994618
2.2375	-0.000994618
2.2625	-0.000994617
2.2875	-0.000994617
2.3125	-0.000994617
2.3375	-0.000994616
2.3625	-0.000994616
2.3875	-0.000994615
2.4125	-0.000994615
2.4375	-0.000994615
2.4625	-0.000994614
2.4875	-0.000994614
2.5125	-0.000994614
2.5375	-0.000994613
2.5625	-0.000994613
2.5875	-0.000994612
2.6125	-0.000994612
2.6375	-0.000994612
2.6625	-0.000994612
2.6875	-0.000994611
2.7125	-0.000994611
2.7375	-0.00099461
2.7625	-0.00099461
2.7875	-0.00099461
2.8125	-0.00099461
2.8375	-0.000994609
2.8625	-0.000994609
2.8875	-0.000994609
2.9125	-0.000994609
