label:v(.5)
80001
7.075	-68.6655
7.1	-68.6617
7.125	-68.6578
7.15	-68.6539
7.175	-68.6501
7.2	-68.6462
7.225	-68.6424
7.25	-68.6385
7.275	-68.6347
7.3	-68.6308
7.325	-68.627
7.35	-68.6232
7.375	-68.6193
7.4	-68.6155
7.425	-68.6117
7.45	-68.6079
7.475	-68.604
7.5	-68.6002
7.525	-68.5964
7.55	-68.5926
7.575	-68.5888
7.6	-68.585
7.625	-68.5812
7.65	-68.5774
7.675	-68.5737
7.7	-68.5699
7.725	-68.5661
7.75	-68.5623
7.775	-68.5586
7.8	-68.5548
7.825	-68.551
7.85	-68.5473
7.875	-68.5435
7.9	-68.5398
7.925	-68.536
7.95	-68.5323
7.975	-68.5285
8	-68.5248
8.025	-68.5211
8.05	-68.5173
8.075	-68.5136
8.1	-68.5099
8.125	-68.5062
8.15	-68.5025
8.175	-68.4987
8.2	-68.495
8.225	-68.4913
8.25	-68.4876
8.275	-68.4839
8.3	-68.4802
8.325	-68.4766
8.35	-68.4729
8.375	-68.4692
8.4	-68.4655
8.425	-68.4618
8.45	-68.4582
8.475	-68.4545
8.5	-68.4508
8.525	-68.4472
8.55	-68.4435
8.575	-68.4398
8.6	-68.4362
8.625	-68.4325
8.65	-68.4289
8.675	-68.4253
8.7	-68.4216
8.725	-68.418
8.75	-68.4144
8.775	-68.4107
8.8	-68.4071
8.825	-68.4035
8.85	-68.3999
8.875	-68.3962
8.9	-68.3926
8.925	-68.389
8.95	-68.3854
8.975	-68.3818
9	-68.3782
9.025	-68.3746
9.05	-68.371
9.075	-68.3674
9.1	-68.3639
9.125	-68.3603
9.15	-68.3567
9.175	-68.3531
9.2	-68.3495
9.225	-68.346
9.25	-68.3424
9.275	-68.3389
9.3	-68.3353
9.325	-68.3317
9.35	-68.3282
9.375	-68.3246
9.4	-68.3211
9.425	-68.3175
9.45	-68.314
9.475	-68.3105
9.5	-68.3069
9.525	-68.3034
9.55	-68.2999
9.575	-68.2963
9.6	-68.2928
9.625	-68.2893
9.65	-68.2858
9.675	-68.2823
9.7	-68.2788
9.725	-68.2753
9.75	-68.2718
9.775	-68.2682
9.8	-68.2647
9.825	-68.2613
9.85	-68.2578
9.875	-68.2543
9.9	-68.2508
9.925	-68.2473
9.95	-68.2438
9.975	-68.2403
10	-68.2369
10.025	-68.2334
10.05	-68.2299
10.075	-68.2265
10.1	-68.223
10.125	-68.2195
10.15	-68.2161
10.175	-68.2126
10.2	-68.2092
10.225	-68.2057
10.25	-68.2023
10.275	-68.1988
10.3	-68.1954
10.325	-68.192
10.35	-68.1885
10.375	-68.1851
10.4	-68.1817
10.425	-68.1782
10.45	-68.1748
10.475	-68.1714
10.5	-68.168
10.525	-68.1646
10.55	-68.1612
10.575	-68.1578
10.6	-68.1544
10.625	-68.1509
10.65	-68.1475
10.675	-68.1441
10.7	-68.1408
10.725	-68.1374
10.75	-68.134
10.775	-68.1306
10.8	-68.1272
10.825	-68.1238
10.85	-68.1204
10.875	-68.1171
10.9	-68.1137
10.925	-68.1103
10.95	-68.1069
10.975	-68.1036
11	-68.1002
11.025	-68.0969
11.05	-68.0935
11.075	-68.0901
11.1	-68.0868
11.125	-68.0835
11.15	-68.0801
11.175	-68.0768
11.2	-68.0734
11.225	-68.0701
11.25	-68.0667
11.275	-68.0634
11.3	-68.0601
11.325	-68.0567
11.35	-68.0534
11.375	-68.0501
11.4	-68.0468
11.425	-68.0435
11.45	-68.0401
11.475	-68.0368
11.5	-68.0335
11.525	-68.0302
11.55	-68.0269
11.575	-68.0236
11.6	-68.0203
11.625	-68.017
11.65	-68.0137
11.675	-68.0104
11.7	-68.0071
11.725	-68.0038
11.75	-68.0006
11.775	-67.9973
11.8	-67.994
11.825	-67.9907
11.85	-67.9874
11.875	-67.9842
11.9	-67.9809
11.925	-67.9776
11.95	-67.9744
11.975	-67.9711
12	-67.9678
12.025	-67.9646
12.05	-67.9613
12.075	-67.9581
12.1	-67.9548
12.125	-67.9516
12.15	-67.9483
12.175	-67.9451
12.2	-67.9419
12.225	-67.9386
12.25	-67.9354
12.275	-67.9322
12.3	-67.9289
12.325	-67.9257
12.35	-67.9225
12.375	-67.9192
12.4	-67.916
12.425	-67.9128
12.45	-67.9096
12.475	-67.9064
12.5	-67.9032
12.525	-67.8999
12.55	-67.8967
12.575	-67.8935
12.6	-67.8903
12.625	-67.8871
12.65	-67.8839
12.675	-67.8807
12.7	-67.8775
12.725	-67.8744
12.75	-67.8712
12.775	-67.868
12.8	-67.8648
12.825	-67.8616
12.85	-67.8584
12.875	-67.8553
12.9	-67.8521
12.925	-67.8489
12.95	-67.8457
12.975	-67.8426
13	-67.8394
13.025	-67.8362
13.05	-67.8331
13.075	-67.8299
13.1	-67.8268
13.125	-67.8236
13.15	-67.8205
13.175	-67.8173
13.2	-67.8142
13.225	-67.811
13.25	-67.8079
13.275	-67.8047
13.3	-67.8016
13.325	-67.7985
13.35	-67.7953
13.375	-67.7922
13.4	-67.7891
13.425	-67.7859
13.45	-67.7828
13.475	-67.7797
13.5	-67.7766
13.525	-67.7734
13.55	-67.7703
13.575	-67.7672
13.6	-67.7641
13.625	-67.761
13.65	-67.7579
13.675	-67.7548
13.7	-67.7517
13.725	-67.7486
13.75	-67.7455
13.775	-67.7424
13.8	-67.7393
13.825	-67.7362
13.85	-67.7331
13.875	-67.73
13.9	-67.7269
13.925	-67.7238
13.95	-67.7207
13.975	-67.7177
14	-67.7146
14.025	-67.7115
14.05	-67.7084
14.075	-67.7054
14.1	-67.7023
14.125	-67.6992
14.15	-67.6962
14.175	-67.6931
14.2	-67.69
14.225	-67.687
14.25	-67.6839
14.275	-67.6809
14.3	-67.6778
14.325	-67.6748
14.35	-67.6717
14.375	-67.6687
14.4	-67.6656
14.425	-67.6626
14.45	-67.6595
14.475	-67.6565
14.5	-67.6535
14.525	-67.6504
14.55	-67.6474
14.575	-67.6444
14.6	-67.6413
14.625	-67.6383
14.65	-67.6353
14.675	-67.6322
14.7	-67.6292
14.725	-67.6262
14.75	-67.6232
14.775	-67.6202
14.8	-67.6172
14.825	-67.6142
14.85	-67.6111
14.875	-67.6081
14.9	-67.6051
14.925	-67.6021
14.95	-67.5991
14.975	-67.5961
15	-67.5931
15.025	-67.5901
15.05	-67.5871
15.075	-67.5842
15.1	-67.5812
15.125	-67.5782
15.15	-67.5752
15.175	-67.5722
15.2	-67.5692
15.225	-67.5663
15.25	-67.5633
15.275	-67.5603
15.3	-67.5573
15.325	-67.5544
15.35	-67.5514
15.375	-67.5484
15.4	-67.5454
15.425	-67.5425
15.45	-67.5395
15.475	-67.5366
15.5	-67.5336
15.525	-67.5306
15.55	-67.5277
15.575	-67.5247
15.6	-67.5218
15.625	-67.5188
15.65	-67.5159
15.675	-67.513
15.7	-67.51
15.725	-67.5071
15.75	-67.5041
15.775	-67.5012
15.8	-67.4983
15.825	-67.4953
15.85	-67.4924
15.875	-67.4895
15.9	-67.4865
15.925	-67.4836
15.95	-67.4807
15.975	-67.4778
16	-67.4748
16.025	-67.4719
16.05	-67.469
16.075	-67.4661
16.1	-67.4632
16.125	-67.4603
16.15	-67.4574
16.175	-67.4545
16.2	-67.4515
16.225	-67.4486
16.25	-67.4457
16.275	-67.4428
16.3	-67.4399
16.325	-67.437
16.35	-67.4342
16.375	-67.4313
16.4	-67.4284
16.425	-67.4255
16.45	-67.4226
16.475	-67.4197
16.5	-67.4168
16.525	-67.4139
16.55	-67.4111
16.575	-67.4082
16.6	-67.4053
16.625	-67.4024
16.65	-67.3996
16.675	-67.3967
16.7	-67.3938
16.725	-67.3909
16.75	-67.3881
16.775	-67.3852
16.8	-67.3824
16.825	-67.3795
